Run,barcode,Batch,seq_name,pathogen,Biofire positive,mapQ,Negative control,test,spiked,MS2_spike,IC_virus_spike,ct_1,ct_2,chrom,length,meanDepth,meanDepth_trunc5,meanDepth_trunc10,AuG,AuG_trunc5,AuG_trunc10,bases,bases_perc,Cov1,Cov3,Cov5,Cov10,Cov1_perc,Cov3_perc,Cov5_perc,Cov10_perc,sample num reads,total run reads mapped,total run reads inc unmapped,Sample_reads_percent_of_run,Sample_reads_percent_of_refs,Sample_reads_percent_of_type_run,Sample_reads_percent_of_type_sample,median_read_length,median_aligned_length,mean_read_length,mean_aligned_length,Sample_num_reads_200,Sample_num_reads_300,Sample_num_reads_400,orthoreovirus,zika,MS2,murine_respirovirus,orthoreovirus passed,zika passed,MS2 passed,murine_respirovirus passed,total sample bases,total sample reads,total run bases,total run reads,isSpike,PC_PASSES,PCs_passed,pass,gold_standard,condition,FLU_A_POS,TOP_FLU_A,Sample_reads_percent_of_refs_AuG_truc10,OR pass,AND ratio pass,2 reads pass,sample_positive
AD_winter_study_220125,47,1,7,Bordetella_pertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Chlamydia_pneumoniae,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Coronavirus 229E,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Coronavirus HKU,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Coronavirus NL63,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Coronavirus OC43,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Rhinovirus/enterovirus,1,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,Human_rhinovirus_3,7208.0,1.7199074074074074,1.7199074074074074,1.7199074074074074,0.1030799112097669,0.1030799112097669,0.1030799112097669,743.0,10.307991120976691,432.0,39.0,0.0,0.0,5.993340732519423,0.5410654827968924,0.0,0.0,3.0,25959.0,7824763.0,3.833981936577504e-05,0.0115566855425863,0.297029702970297,100.0,397.0,272.0,378.0,253.3333333333333,3.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,True,1,False,False,False,0.1121138484400566,True,True,True,1
AD_winter_study_220125,47,1,7,Influenza A/H1,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Influenza A/H1-2009,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Influenza A/H3,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,MERS,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Metapneumovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Mycoplasma_pneumoniae,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Parainfluenza 1,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Parainfluenza 2,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Parainfluenza 3,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,Parainfluenza 4,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,47,1,7,unmapped,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235373.0,0.0,0.0,0.0,0.0,3.0180653341204624,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,510.0,120.0,423.0,1.0,1.0,1.0,1.0,98881890.0,270087.0,2950752383.0,8541860.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,1
AD_winter_study_220125,48,1,8 - NC1,unmapped,0,40,1,CEPHEID,1,1.0,1.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230059.0,0.0,0.0,0.0,0.0,2.949926681065456,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,2648.0,182.0,1939.0,1.0,1.0,1.0,1.0,83484044.0,260439.0,2950752383.0,8541860.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,0
AD_winter_study_220125,49,1,9,Adenovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Bordetella_parapertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Bordetella_pertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Chlamydia_pneumoniae,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Coronavirus 229E,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Coronavirus HKU,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Coronavirus NL63,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Coronavirus OC43,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Rhinovirus/enterovirus,1,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,Human_rhinovirus_3,7208.0,2.0787801778907244,2.0787801778907244,2.0787801778907244,0.2269700332963374,0.2269700332963374,0.2269700332963374,1636.0,22.69700332963374,787.0,262.0,0.0,0.0,10.91842397336293,3.6348501664816872,0.0,0.0,4.0,25959.0,7824763.0,5.111975915436672e-05,0.0154089140567818,0.396039603960396,100.0,581.0,418.0,565.75,410.25,3.0,3.0,2.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,False,1,False,False,False,0.0678896409054298,True,False,True,1
AD_winter_study_220125,49,1,9,Influenza A/H1,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Influenza A/H1-2009,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Influenza A/H3,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,MERS,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Metapneumovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Mycoplasma_pneumoniae,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Parainfluenza 1,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Parainfluenza 2,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Parainfluenza 3,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,Parainfluenza 4,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,49,1,9,unmapped,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198248.0,0.0,0.0,0.0,0.0,2.5420308036975925,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,27.0,64.0,1.0,1.0,1.0,1.0,67628227.0,214834.0,2950752383.0,8541860.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,1
AD_winter_study_220125,50,1,10,Adenovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,49.0,12.0,32.0,1.0,1.0,1.0,1.0,86251018.0,299972.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,50,1,10,Bordetella_parapertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,49.0,12.0,32.0,1.0,1.0,1.0,1.0,86251018.0,299972.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,50,1,10,Bordetella_pertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,49.0,12.0,32.0,1.0,1.0,1.0,1.0,86251018.0,299972.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,50,1,10,Chlamydia_pneumoniae,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,49.0,12.0,32.0,1.0,1.0,1.0,1.0,86251018.0,299972.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,50,1,10,Coronavirus 229E,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,49.0,12.0,32.0,1.0,1.0,1.0,1.0,86251018.0,299972.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,50,1,10,Coronavirus HKU,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,49.0,12.0,32.0,1.0,1.0,1.0,1.0,86251018.0,299972.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,50,1,10,Coronavirus NL63,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,49.0,12.0,32.0,1.0,1.0,1.0,1.0,86251018.0,299972.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,50,1,10,Coronavirus OC43,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,49.0,12.0,32.0,1.0,1.0,1.0,1.0,86251018.0,299972.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,50,1,10,Influenza A/H1,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,49.0,12.0,32.0,1.0,1.0,1.0,1.0,86251018.0,299972.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_220125,50,1,10,Influenza A/H1-2009,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,49.0,12.0,32.0,1.0,1.0,1.0,1.0,86251018.0,299972.0,2950752383.0,8541860.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
